,season,round,driver,driver_points,driver_wins,driver_standings_pos
598,1952,6,hirt,0.0,0.0,23.0
599,1952,6,tornaco,0.0,0.0,24.0
600,1952,6,reg_parnell,0.0,0.0,25.0
601,1952,6,reece,0.0,0.0,26.0
602,1952,6,riess,0.0,0.0,0.0
603,1952,6,brandon,0.0,0.0,27.0
604,1952,6,claes,0.0,0.0,28.0
605,1952,7,ascari,36.0,4.0,1.0
606,1952,7,farina,18.0,0.0,3.0
607,1952,7,taruffi,22.0,1.0,2.0
608,1952,7,fischer,10.0,0.0,4.0
609,1952,7,hawthorn,7.0,0.0,7.0
610,1952,7,manzon,7.0,0.0,6.0
611,1952,7,ruttman,8.0,1.0,5.0
612,1952,7,rathmann,6.0,0.0,8.0
613,1952,7,behra,6.0,0.0,9.0
614,1952,7,hanks,4.0,0.0,10.0
615,1952,7,villoresi,0.0,0.0,0.0
616,1952,7,wharton,3.0,0.0,11.0
617,1952,7,darter,3.0,0.0,12.0
618,1952,7,poore,3.0,0.0,13.0
619,1952,7,alan_brown,2.0,0.0,14.0
620,1952,7,trintignant,2.0,0.0,15.0
621,1952,7,frere,2.0,0.0,16.0
622,1952,7,cross,2.0,0.0,17.0
623,1952,7,thompson,2.0,0.0,18.0
624,1952,7,vukovich,1.0,0.0,19.0
625,1952,7,laurent,0.0,0.0,20.0
626,1952,7,graffenried,0.0,0.0,21.0
627,1952,7,collins,0.0,0.0,22.0
628,1952,7,bryan,0.0,0.0,23.0
629,1952,7,hirt,0.0,0.0,24.0
630,1952,7,tornaco,0.0,0.0,25.0
631,1952,7,duncan_hamilton,0.0,0.0,0.0
632,1952,7,reg_parnell,0.0,0.0,26.0
633,1952,7,reece,0.0,0.0,27.0
634,1952,7,riess,0.0,0.0,28.0
635,1952,8,ascari,36.0,5.0,1.0
636,1952,8,farina,24.0,0.0,2.0
637,1952,8,taruffi,22.0,1.0,3.0
638,1952,8,fischer,10.0,0.0,4.0
639,1952,8,hawthorn,10.0,0.0,5.0
640,1952,8,manzon,9.0,0.0,6.0
641,1952,8,ruttman,8.0,1.0,7.0
642,1952,8,villoresi,4.0,0.0,11.0
643,1952,8,gonzalez,0.0,0.0,0.0
644,1952,8,rathmann,6.0,0.0,8.0
645,1952,8,behra,6.0,0.0,9.0
646,1952,8,hanks,4.0,0.0,10.0
647,1952,8,wharton,3.0,0.0,12.0
648,1952,8,poore,3.0,0.0,14.0
649,1952,8,darter,3.0,0.0,13.0
650,1952,8,alan_brown,2.0,0.0,15.0
651,1952,8,trintignant,2.0,0.0,16.0
652,1952,8,frere,2.0,0.0,17.0
653,1952,8,bonetto,0.0,0.0,0.0
654,1952,8,cross,2.0,0.0,18.0
655,1952,8,thompson,2.0,0.0,19.0
656,1952,8,vukovich,1.0,0.0,20.0
657,1952,8,laurent,0.0,0.0,21.0
658,1952,8,graffenried,0.0,0.0,22.0
659,1952,8,simon,0.0,0.0,0.0
660,1952,8,collins,0.0,0.0,23.0
661,1952,8,bryan,0.0,0.0,24.0
662,1952,8,hirt,0.0,0.0,25.0
663,1952,8,tornaco,0.0,0.0,26.0
664,1952,8,duncan_hamilton,0.0,0.0,27.0
665,1953,1,ascari,0.0,0.0,0.0
666,1953,1,villoresi,0.0,0.0,0.0
667,1953,1,gonzalez,0.0,0.0,0.0
668,1953,1,hawthorn,0.0,0.0,0.0
669,1953,1,galvez,0.0,0.0,0.0
670,1953,1,behra,0.0,0.0,0.0
671,1953,1,schell,0.0,0.0,0.0
672,1953,1,trintignant,0.0,0.0,0.0
673,1953,1,john_barber,0.0,0.0,0.0
674,1953,1,alan_brown,0.0,0.0,0.0
675,1953,1,manzon,0.0,0.0,0.0
676,1953,1,fangio,0.0,0.0,0.0
677,1953,1,bonetto,0.0,0.0,0.0
678,1953,1,farina,0.0,0.0,0.0
679,1953,1,menditeguy,0.0,0.0,0.0
680,1953,1,birger,0.0,0.0,0.0
681,1953,1,cruz,0.0,0.0,0.0
682,1953,2,ascari,9.0,1.0,1.0
683,1953,2,vukovich,0.0,0.0,0.0
684,1953,2,cross,0.0,0.0,0.0
685,1953,2,villoresi,6.0,0.0,2.0
686,1953,2,gonzalez,4.0,0.0,3.0
687,1953,2,hawthorn,3.0,0.0,4.0
688,1953,2,darter,0.0,0.0,0.0
689,1953,2,hanks,0.0,0.0,0.0
690,1953,2,galvez,2.0,0.0,5.0
691,1953,2,mcgrath,0.0,0.0,0.0
692,1953,2,paul_russo,0.0,0.0,0.0
693,1953,2,agabashian,0.0,0.0,0.0
694,1953,2,behra,0.0,0.0,6.0
695,1953,2,daywalt,0.0,0.0,0.0
696,1953,2,rathmann,0.0,0.0,0.0
697,1953,2,johnson,0.0,0.0,0.0
698,1953,2,schell,0.0,0.0,7.0
699,1953,2,trintignant,0.0,0.0,8.0
700,1953,2,john_barber,0.0,0.0,9.0
701,1953,2,mccoy,0.0,0.0,0.0
702,1953,2,stevenson,0.0,0.0,0.0
703,1953,2,hartley,0.0,0.0,0.0
704,1953,2,bettenhausen,0.0,0.0,0.0
705,1953,2,alan_brown,0.0,0.0,10.0
706,1953,2,davies,0.0,0.0,0.0
707,1953,2,nalon,0.0,0.0,0.0
708,1953,2,bob_scott,0.0,0.0,0.0
709,1953,2,scarborough,0.0,0.0,0.0
710,1953,2,ayulo,0.0,0.0,0.0
711,1953,2,bryan,0.0,0.0,0.0
712,1953,3,ascari,9.0,1.0,1.0
713,1953,3,vukovich,9.0,1.0,2.0
714,1953,3,villoresi,6.0,0.0,4.0
715,1953,3,farina,0.0,0.0,0.0
716,1953,3,cross,6.0,0.0,3.0
717,1953,3,gonzalez,4.0,0.0,5.0
718,1953,3,hawthorn,3.0,0.0,6.0
719,1953,3,bonetto,0.0,0.0,0.0
720,1953,3,darter,2.0,0.0,7.0
721,1953,3,hanks,2.0,0.0,8.0
722,1953,3,graffenried,0.0,0.0,0.0
723,1953,3,galvez,2.0,0.0,9.0
724,1953,3,mcgrath,2.0,0.0,10.0
725,1953,3,paul_russo,0.0,0.0,11.0
726,1953,3,agabashian,0.0,0.0,12.0
727,1953,3,trintignant,0.0,0.0,18.0
728,1953,3,behra,0.0,0.0,13.0
729,1953,3,daywalt,0.0,0.0,14.0
730,1953,3,rathmann,0.0,0.0,15.0
731,1953,3,schell,0.0,0.0,17.0
732,1953,3,johnson,0.0,0.0,16.0
733,1953,3,rosier,0.0,0.0,0.0
734,1953,3,john_barber,0.0,0.0,19.0
735,1953,3,collins,0.0,0.0,0.0
736,1953,3,mccoy,0.0,0.0,20.0
737,1953,3,stevenson,0.0,0.0,21.0
738,1953,3,hartley,0.0,0.0,22.0
739,1953,3,bettenhausen,0.0,0.0,23.0
740,1953,3,alan_brown,0.0,0.0,24.0
741,1953,3,moss,0.0,0.0,0.0
742,1953,4,ascari,17.0,2.0,1.0
743,1953,4,villoresi,7.0,0.0,3.0
744,1953,4,vukovich,9.0,1.0,2.0
745,1953,4,gonzalez,6.0,0.0,6.0
746,1953,4,farina,6.0,0.0,4.0
747,1953,4,cross,6.0,0.0,5.0
748,1953,4,hawthorn,6.0,0.0,7.0
749,1953,4,graffenried,2.0,0.0,11.0
750,1953,4,marimon,0.0,0.0,0.0
751,1953,4,bonetto,2.0,0.0,8.0
752,1953,4,darter,2.0,0.0,9.0
753,1953,4,hanks,2.0,0.0,10.0
754,1953,4,trintignant,0.0,0.0,16.0
755,1953,4,galvez,2.0,0.0,12.0
756,1953,4,mcgrath,2.0,0.0,13.0
757,1953,4,paul_russo,0.0,0.0,14.0
758,1953,4,agabashian,0.0,0.0,15.0
759,1953,4,behra,0.0,0.0,17.0
760,1953,4,daywalt,0.0,0.0,18.0
761,1953,4,schell,0.0,0.0,20.0
762,1953,4,rosier,0.0,0.0,22.0
763,1953,4,rathmann,0.0,0.0,19.0
764,1953,4,johnson,0.0,0.0,21.0
765,1953,4,collins,0.0,0.0,24.0
766,1953,4,john_barber,0.0,0.0,23.0
767,1953,4,mccoy,0.0,0.0,25.0
768,1953,4,stevenson,0.0,0.0,26.0
769,1953,4,hartley,0.0,0.0,27.0
770,1953,4,bettenhausen,0.0,0.0,28.0
771,1953,4,alan_brown,0.0,0.0,29.0
772,1953,5,ascari,25.0,3.0,1.0
773,1953,5,hawthorn,6.0,0.0,7.0
774,1953,5,villoresi,13.0,0.0,2.0
775,1953,5,gonzalez,7.0,0.0,4.0
776,1953,5,vukovich,9.0,1.0,3.0
777,1953,5,farina,6.0,0.0,5.0
778,1953,5,fangio,0.0,0.0,0.0
779,1953,5,cross,6.0,0.0,6.0
780,1953,5,graffenried,5.0,0.0,8.0
781,1953,5,marimon,4.0,0.0,9.0
782,1953,5,bonetto,2.0,0.0,10.0
783,1953,5,darter,2.0,0.0,11.0
784,1953,5,hanks,2.0,0.0,12.0
785,1953,5,trintignant,2.0,0.0,13.0
786,1953,5,galvez,2.0,0.0,14.0
787,1953,5,mcgrath,2.0,0.0,15.0
788,1953,5,paul_russo,0.0,0.0,16.0
789,1953,5,agabashian,0.0,0.0,17.0
790,1953,5,behra,0.0,0.0,18.0
791,1953,5,daywalt,0.0,0.0,19.0
792,1953,5,schell,0.0,0.0,20.0
793,1953,5,rosier,0.0,0.0,21.0
794,1953,5,rathmann,0.0,0.0,22.0
795,1953,5,johnson,0.0,0.0,23.0
796,1953,5,collins,0.0,0.0,24.0
797,1953,5,john_barber,0.0,0.0,25.0
798,1953,5,mccoy,0.0,0.0,26.0
799,1953,5,moss,0.0,0.0,0.0
800,1953,5,stevenson,0.0,0.0,27.0
801,1953,5,hartley,0.0,0.0,28.0
802,1953,6,ascari,28.0,3.0,1.0
803,1953,6,hawthorn,14.0,1.0,2.0
804,1953,6,gonzalez,11.0,0.0,4.0
805,1953,6,villoresi,13.0,0.0,3.0
806,1953,6,fangio,7.0,0.0,7.0
807,1953,6,farina,8.0,0.0,6.0
808,1953,6,vukovich,9.0,1.0,5.0
809,1953,6,cross,6.0,0.0,8.0
810,1953,6,graffenried,5.0,0.0,9.0
811,1953,6,marimon,4.0,0.0,10.0
812,1953,6,bonetto,2.0,0.0,11.0
813,1953,6,darter,2.0,0.0,12.0
814,1953,6,hanks,2.0,0.0,13.0
815,1953,6,trintignant,2.0,0.0,14.0
816,1953,6,galvez,2.0,0.0,15.0
817,1953,6,mcgrath,2.0,0.0,16.0
818,1953,6,paul_russo,0.0,0.0,17.0
819,1953,6,agabashian,0.0,0.0,18.0
820,1953,6,behra,0.0,0.0,19.0
821,1953,6,daywalt,0.0,0.0,20.0
822,1953,6,schell,0.0,0.0,21.0
823,1953,6,rosier,0.0,0.0,22.0
824,1953,6,rathmann,0.0,0.0,23.0
825,1953,6,bira,0.0,0.0,0.0
826,1953,6,johnson,0.0,0.0,24.0
827,1953,6,collins,0.0,0.0,25.0
828,1953,6,wharton,0.0,0.0,0.0
829,1953,6,john_barber,0.0,0.0,26.0
830,1953,6,mccoy,0.0,0.0,27.0
831,1953,6,alan_brown,0.0,0.0,0.0
832,1953,7,ascari,0.0,4.0,1.0
833,1953,7,farina,12.0,0.0,6.0
834,1953,7,fangio,13.0,0.0,5.0
835,1953,7,hawthorn,16.0,1.0,2.0
836,1953,7,gonzalez,0.0,0.0,3.0
837,1953,7,villoresi,13.0,0.0,4.0
838,1953,7,vukovich,9.0,1.0,7.0
839,1953,7,graffenried,5.0,0.0,9.0
840,1953,7,cross,6.0,0.0,8.0
841,1953,7,bonetto,2.0,0.0,11.0
842,1953,7,marimon,4.0,0.0,10.0
843,1953,7,darter,2.0,0.0,12.0
844,1953,7,hanks,2.0,0.0,13.0
845,1953,7,trintignant,2.0,0.0,14.0
846,1953,7,galvez,2.0,0.0,15.0
847,1953,7,mcgrath,2.0,0.0,16.0
848,1953,7,paul_russo,0.0,0.0,17.0
849,1953,7,agabashian,0.0,0.0,18.0
850,1953,7,moss,0.0,0.0,0.0
851,1953,7,behra,0.0,0.0,19.0
852,1953,7,daywalt,0.0,0.0,20.0
853,1953,7,schell,0.0,0.0,21.0
854,1953,7,rosier,0.0,0.0,22.0
855,1953,7,rathmann,0.0,0.0,23.0
856,1953,7,bira,0.0,0.0,24.0
857,1953,7,johnson,0.0,0.0,25.0
858,1953,7,swaters,0.0,0.0,0.0
859,1953,7,collins,0.0,0.0,26.0
860,1953,7,wharton,0.0,0.0,27.0
861,1953,7,john_barber,0.0,0.0,28.0
862,1953,8,ascari,0.0,4.0,1.0
863,1953,8,farina,20.0,1.0,2.0
864,1953,8,fangio,19.0,0.0,3.0
865,1953,8,hawthorn,18.0,1.0,4.0
866,1953,8,gonzalez,0.0,0.0,5.0
867,1953,8,villoresi,13.0,0.0,6.0
868,1953,8,vukovich,9.0,1.0,7.0
869,1953,8,graffenried,7.0,0.0,8.0
870,1953,8,bonetto,5.0,0.0,10.0
871,1953,8,cross,6.0,0.0,9.0
872,1953,8,marimon,4.0,0.0,11.0
873,1953,8,darter,2.0,0.0,12.0
874,1953,8,hanks,2.0,0.0,13.0
875,1953,8,trintignant,2.0,0.0,14.0
876,1953,8,galvez,2.0,0.0,15.0
877,1953,8,lang,0.0,0.0,0.0
878,1953,8,mcgrath,2.0,0.0,16.0
879,1953,8,paul_russo,0.0,0.0,17.0
880,1953,8,agabashian,0.0,0.0,18.0
881,1953,8,moss,0.0,0.0,19.0
882,1953,8,behra,0.0,0.0,20.0
883,1953,8,daywalt,0.0,0.0,21.0
884,1953,8,schell,0.0,0.0,22.0
885,1953,8,rosier,0.0,0.0,23.0
886,1953,8,wharton,0.0,0.0,29.0
887,1953,8,rathmann,0.0,0.0,24.0
888,1953,8,bira,0.0,0.0,25.0
889,1953,8,swaters,0.0,0.0,27.0
890,1953,8,johnson,0.0,0.0,26.0
891,1953,8,collins,0.0,0.0,28.0
892,1953,9,ascari,0.0,5.0,1.0
893,1953,9,fangio,0.0,0.0,3.0
894,1953,9,farina,24.0,1.0,2.0
895,1953,9,hawthorn,19.0,1.0,4.0
896,1953,9,villoresi,13.0,0.0,6.0
897,1953,9,gonzalez,0.0,0.0,5.0
898,1953,9,vukovich,9.0,1.0,7.0
899,1953,9,graffenried,7.0,0.0,8.0
900,1953,9,bonetto,0.0,0.0,9.0
901,1953,9,cross,6.0,0.0,10.0
902,1953,9,marimon,4.0,0.0,11.0
903,1953,9,trintignant,2.0,0.0,14.0
904,1953,9,darter,2.0,0.0,12.0
905,1953,9,hanks,2.0,0.0,13.0
906,1953,9,galvez,2.0,0.0,15.0
907,1953,9,lang,2.0,0.0,16.0
908,1953,9,mcgrath,2.0,0.0,17.0
909,1953,9,paul_russo,0.0,0.0,18.0
910,1953,9,agabashian,0.0,0.0,19.0
911,1953,9,moss,0.0,0.0,20.0
912,1953,9,behra,0.0,0.0,21.0
913,1953,9,mieres,0.0,0.0,0.0
914,1953,9,daywalt,0.0,0.0,22.0
915,1953,9,schell,0.0,0.0,23.0
916,1953,9,rosier,0.0,0.0,24.0
917,1953,9,wharton,0.0,0.0,25.0
918,1953,9,bira,0.0,0.0,27.0
919,1953,9,rathmann,0.0,0.0,26.0
920,1953,9,swaters,0.0,0.0,28.0
921,1953,9,johnson,0.0,0.0,29.0
922,1954,1,fangio,0.0,0.0,0.0
923,1954,1,farina,0.0,0.0,0.0
924,1954,1,gonzalez,0.0,0.0,0.0
925,1954,1,trintignant,0.0,0.0,0.0
926,1954,1,bayol,0.0,0.0,0.0
927,1954,1,schell,0.0,0.0,0.0
928,1954,1,bira,0.0,0.0,0.0
929,1954,1,graffenried,0.0,0.0,0.0
930,1954,1,maglioli,0.0,0.0,0.0
931,1954,1,marimon,0.0,0.0,0.0
932,1954,1,mieres,0.0,0.0,0.0
933,1954,1,loyer,0.0,0.0,0.0
934,1954,1,daponte,0.0,0.0,0.0
935,1954,1,rosier,0.0,0.0,0.0
936,1954,1,musso,0.0,0.0,0.0
937,1954,1,menditeguy,0.0,0.0,0.0
938,1954,2,fangio,8.0,1.0,1.0
939,1954,2,vukovich,0.0,0.0,0.0
940,1954,2,bryan,0.0,0.0,0.0
941,1954,2,farina,6.0,0.0,2.0
942,1954,2,gonzalez,5.0,0.0,3.0
943,1954,2,mcgrath,0.0,0.0,0.0
944,1954,2,trintignant,3.0,0.0,4.0
945,1954,2,bayol,2.0,0.0,5.0
946,1954,2,nazaruk,0.0,0.0,0.0
947,1954,2,darter,0.0,0.0,0.0
948,1954,2,ruttman,0.0,0.0,0.0
949,1954,2,agabashian,0.0,0.0,0.0
950,1954,2,schell,0.0,0.0,6.0
951,1954,2,bira,0.0,0.0,7.0
952,1954,2,freeland,0.0,0.0,0.0
953,1954,2,hoyt,0.0,0.0,0.0
954,1954,2,graffenried,0.0,0.0,8.0
955,1954,2,paul_russo,0.0,0.0,0.0
956,1954,2,crockett,0.0,0.0,0.0
957,1954,2,maglioli,0.0,0.0,9.0
958,1954,2,niday,0.0,0.0,0.0
959,1954,2,davies,0.0,0.0,0.0
960,1954,2,hanks,0.0,0.0,0.0
961,1954,2,linden,0.0,0.0,0.0
962,1954,2,parsons,0.0,0.0,0.0
963,1954,2,cross,0.0,0.0,0.0
964,1954,2,faulkner,0.0,0.0,0.0
965,1954,2,stevenson,0.0,0.0,0.0
966,1954,2,ayulo,0.0,0.0,0.0
967,1954,2,sweikert,0.0,0.0,0.0
968,1954,3,fangio,8.0,1.0,1.0
969,1954,3,trintignant,3.0,0.0,7.0
970,1954,3,vukovich,8.0,1.0,2.0
971,1954,3,gonzalez,5.0,0.0,5.0
972,1954,3,farina,6.0,0.0,4.0
973,1954,3,bryan,6.0,0.0,3.0
974,1954,3,mcgrath,5.0,0.0,6.0
975,1954,3,moss,0.0,0.0,0.0
976,1954,3,bayol,2.0,0.0,8.0
977,1954,3,nazaruk,2.0,0.0,9.0
978,1954,3,andre_pilette,0.0,0.0,0.0
979,1954,3,darter,0.0,0.0,10.0
980,1954,3,hawthorn,0.0,0.0,0.0
981,1954,3,ruttman,0.0,0.0,11.0
982,1954,3,bira,0.0,0.0,14.0
983,1954,3,agabashian,0.0,0.0,12.0
984,1954,3,schell,0.0,0.0,13.0
985,1954,3,freeland,0.0,0.0,15.0
986,1954,3,mantovani,0.0,0.0,0.0
987,1954,3,hoyt,0.0,0.0,16.0
988,1954,3,graffenried,0.0,0.0,17.0
989,1954,3,paul_russo,0.0,0.0,18.0
990,1954,3,crockett,0.0,0.0,19.0
991,1954,3,maglioli,0.0,0.0,20.0
992,1954,3,niday,0.0,0.0,21.0
993,1954,3,davies,0.0,0.0,22.0
994,1954,3,hanks,0.0,0.0,23.0
995,1954,3,linden,0.0,0.0,24.0
996,1954,3,parsons,0.0,0.0,25.0
997,1954,3,cross,0.0,0.0,26.0
998,1954,4,fangio,17.0,2.0,1.0
999,1954,4,trintignant,9.0,0.0,2.0
1000,1954,4,vukovich,8.0,1.0,3.0
1001,1954,4,gonzalez,0.0,0.0,4.0
1002,1954,4,farina,6.0,0.0,5.0
1003,1954,4,bryan,6.0,0.0,6.0
1004,1954,4,kling,0.0,0.0,0.0
1005,1954,4,mcgrath,5.0,0.0,7.0
1006,1954,4,manzon,0.0,0.0,0.0
1007,1954,4,moss,4.0,0.0,8.0
1008,1954,4,bira,0.0,0.0,15.0
1009,1954,4,bayol,2.0,0.0,9.0
1010,1954,4,nazaruk,2.0,0.0,10.0
1011,1954,4,andre_pilette,2.0,0.0,11.0
1012,1954,4,villoresi,0.0,0.0,0.0
1013,1954,4,darter,0.0,0.0,12.0
1014,1954,4,hawthorn,0.0,0.0,13.0
1015,1954,4,ruttman,0.0,0.0,14.0
1016,1954,4,herrmann,0.0,0.0,0.0
1017,1954,4,behra,0.0,0.0,0.0
1018,1954,4,schell,0.0,0.0,17.0
1019,1954,4,agabashian,0.0,0.0,16.0
1020,1954,4,mantovani,0.0,0.0,19.0
1021,1954,4,freeland,0.0,0.0,18.0
1022,1954,4,hoyt,0.0,0.0,20.0
1023,1954,4,graffenried,0.0,0.0,21.0
1024,1954,4,paul_russo,0.0,0.0,22.0
1025,1954,4,crockett,0.0,0.0,23.0
1026,1954,4,maglioli,0.0,0.0,24.0
1027,1954,4,niday,0.0,0.0,25.0
1028,1954,5,fangio,25.0,3.0,1.0
1029,1954,5,gonzalez,0.0,0.0,4.0
1030,1954,5,trintignant,9.0,0.0,2.0
1031,1954,5,vukovich,8.0,1.0,3.0
1032,1954,5,hawthorn,0.0,0.0,17.0
1033,1954,5,kling,6.0,0.0,7.0
1034,1954,5,farina,6.0,0.0,5.0
1035,1954,5,bryan,6.0,0.0,6.0
1036,1954,5,mcgrath,5.0,0.0,8.0
1037,1954,5,marimon,0.0,0.0,0.0
1038,1954,5,moss,4.0,0.0,10.0
1039,1954,5,manzon,4.0,0.0,9.0
1040,1954,5,bira,3.0,0.0,11.0
1041,1954,5,andre_pilette,2.0,0.0,14.0
1042,1954,5,villoresi,2.0,0.0,15.0
1043,1954,5,bayol,2.0,0.0,12.0
1044,1954,5,nazaruk,2.0,0.0,13.0
1045,1954,5,darter,0.0,0.0,16.0
1046,1954,5,ruttman,0.0,0.0,18.0
1047,1954,5,herrmann,1.0,0.0,19.0
1048,1954,5,schell,0.0,0.0,21.0
1049,1954,5,behra,0.0,0.0,20.0
1050,1954,5,mieres,0.0,0.0,0.0
1051,1954,5,agabashian,0.0,0.0,22.0
1052,1954,5,mantovani,0.0,0.0,23.0
1053,1954,5,freeland,0.0,0.0,24.0
1054,1954,5,wharton,0.0,0.0,0.0
1055,1954,5,hoyt,0.0,0.0,25.0
1056,1954,5,graffenried,0.0,0.0,26.0
1057,1954,5,paul_russo,0.0,0.0,27.0
1058,1954,6,fangio,0.0,3.0,1.0
1059,1954,6,gonzalez,0.0,1.0,2.0
1060,1954,6,trintignant,11.0,0.0,3.0
1061,1954,6,hawthorn,0.0,0.0,5.0
1062,1954,6,kling,6.0,0.0,6.0
1063,1954,6,vukovich,8.0,1.0,4.0
1064,1954,6,farina,6.0,0.0,7.0
1065,1954,6,bryan,6.0,0.0,8.0
1066,1954,6,mcgrath,5.0,0.0,9.0
1067,1954,6,marimon,0.0,0.0,10.0
1068,1954,6,manzon,4.0,0.0,12.0
1069,1954,6,moss,4.0,0.0,11.0
1070,1954,6,bira,3.0,0.0,13.0
1071,1954,6,mantovani,0.0,0.0,25.0
1072,1954,6,andre_pilette,2.0,0.0,14.0
1073,1954,6,villoresi,2.0,0.0,15.0
1074,1954,6,bayol,2.0,0.0,16.0
1075,1954,6,nazaruk,2.0,0.0,17.0
1076,1954,6,darter,0.0,0.0,18.0
1077,1954,6,ruttman,0.0,0.0,19.0
1078,1954,6,herrmann,1.0,0.0,20.0
1079,1954,6,schell,0.0,0.0,21.0
1080,1954,6,behra,0.0,0.0,22.0
1081,1954,6,mieres,0.0,0.0,23.0
1082,1954,6,agabashian,0.0,0.0,24.0
1083,1954,6,taruffi,0.0,0.0,0.0
1084,1954,6,freeland,0.0,0.0,26.0
1085,1954,6,rosier,0.0,0.0,0.0
1086,1954,6,wharton,0.0,0.0,27.0
1087,1954,6,hoyt,0.0,0.0,28.0
1088,1954,7,fangio,0.0,4.0,1.0
1089,1954,7,gonzalez,0.0,1.0,2.0
1090,1954,7,trintignant,15.0,0.0,3.0
1091,1954,7,hawthorn,0.0,0.0,4.0
1092,1954,7,kling,10.0,0.0,5.0
1093,1954,7,vukovich,8.0,1.0,6.0
1094,1954,7,farina,6.0,0.0,7.0
1095,1954,7,bryan,6.0,0.0,8.0
1096,1954,7,herrmann,1.0,0.0,21.0
1097,1954,7,mcgrath,5.0,0.0,9.0
1098,1954,7,marimon,0.0,0.0,10.0
1099,1954,7,manzon,4.0,0.0,11.0
1100,1954,7,moss,4.0,0.0,12.0
1101,1954,7,mantovani,2.0,0.0,14.0
1102,1954,7,bira,3.0,0.0,13.0
1103,1954,7,mieres,0.0,0.0,24.0
1104,1954,7,andre_pilette,2.0,0.0,15.0
1105,1954,7,villoresi,2.0,0.0,16.0
1106,1954,7,bayol,2.0,0.0,17.0
1107,1954,7,nazaruk,2.0,0.0,18.0
1108,1954,7,darter,0.0,0.0,19.0
1109,1954,7,ruttman,0.0,0.0,20.0
1110,1954,7,schell,0.0,0.0,22.0
1111,1954,7,wharton,0.0,0.0,29.0
1112,1954,7,behra,0.0,0.0,23.0
1113,1954,7,agabashian,0.0,0.0,25.0
1114,1954,7,taruffi,0.0,0.0,26.0
1115,1954,7,maglioli,0.0,0.0,0.0
1116,1954,7,freeland,0.0,0.0,27.0
1117,1954,7,rosier,0.0,0.0,28.0
1118,1954,8,fangio,42.0,5.0,1.0
1119,1954,8,gonzalez,0.0,1.0,2.0
1120,1954,8,trintignant,15.0,0.0,3.0
1121,1954,8,hawthorn,0.0,0.0,4.0
1122,1954,8,kling,10.0,0.0,5.0
1123,1954,8,vukovich,8.0,1.0,6.0
1124,1954,8,herrmann,5.0,0.0,9.0
1125,1954,8,farina,6.0,0.0,7.0
1126,1954,8,bryan,6.0,0.0,8.0
1127,1954,8,mcgrath,5.0,0.0,10.0
1128,1954,8,marimon,0.0,0.0,11.0
1129,1954,8,manzon,4.0,0.0,12.0
1130,1954,8,moss,4.0,0.0,13.0
1131,1954,8,mantovani,4.0,0.0,14.0
1132,1954,8,bira,3.0,0.0,15.0
1133,1954,8,mieres,3.0,0.0,16.0
1134,1954,8,maglioli,0.0,0.0,28.0
1135,1954,8,andre_pilette,2.0,0.0,17.0
1136,1954,8,villoresi,2.0,0.0,18.0
1137,1954,8,bayol,2.0,0.0,19.0
1138,1954,8,nazaruk,2.0,0.0,20.0
1139,1954,8,darter,0.0,0.0,21.0
1140,1954,8,ruttman,0.0,0.0,22.0
1141,1954,8,schell,0.0,0.0,23.0
1142,1954,8,wharton,0.0,0.0,24.0
1143,1954,8,behra,0.0,0.0,25.0
1144,1954,8,wacker,0.0,0.0,0.0
1145,1954,8,agabashian,0.0,0.0,26.0
1146,1954,8,taruffi,0.0,0.0,27.0
1147,1954,8,collins,0.0,0.0,0.0
1148,1954,9,fangio,42.0,6.0,1.0
1149,1954,9,gonzalez,0.0,1.0,2.0
1150,1954,9,hawthorn,0.0,0.0,4.0
1151,1954,9,trintignant,17.0,0.0,3.0
1152,1954,9,kling,10.0,0.0,5.0
1153,1954,9,vukovich,8.0,1.0,6.0
1154,1954,9,herrmann,8.0,0.0,7.0
1155,1954,9,farina,6.0,0.0,8.0
1156,1954,9,musso,0.0,0.0,0.0
1157,1954,9,bryan,6.0,0.0,9.0
1158,1954,9,mieres,3.0,0.0,16.0
1159,1954,9,mcgrath,5.0,0.0,10.0
1160,1954,9,marimon,0.0,0.0,11.0
1161,1954,9,manzon,4.0,0.0,12.0
1162,1954,9,moss,4.0,0.0,13.0
1163,1954,9,mantovani,4.0,0.0,14.0
1164,1954,9,bira,3.0,0.0,15.0
1165,1954,9,maglioli,2.0,0.0,17.0
1166,1954,9,andre_pilette,2.0,0.0,18.0
1167,1954,9,villoresi,2.0,0.0,19.0
1168,1954,9,bayol,2.0,0.0,20.0
1169,1954,9,nazaruk,2.0,0.0,21.0
1170,1954,9,darter,0.0,0.0,22.0
1171,1954,9,ruttman,0.0,0.0,23.0
1172,1954,9,ascari,0.0,0.0,0.0
1173,1954,9,schell,0.0,0.0,24.0
1174,1954,9,wharton,0.0,0.0,25.0
1175,1954,9,behra,0.0,0.0,26.0
1176,1954,9,wacker,0.0,0.0,27.0
1177,1954,9,agabashian,0.0,0.0,28.0
1178,1955,1,fangio,0.0,0.0,0.0
1179,1955,1,trintignant,0.0,0.0,0.0
1180,1955,1,farina,0.0,0.0,0.0
1181,1955,1,gonzalez,0.0,0.0,0.0
1182,1955,1,mieres,0.0,0.0,0.0
1183,1955,1,maglioli,0.0,0.0,0.0
1184,1955,1,moss,0.0,0.0,0.0
1185,1955,1,kling,0.0,0.0,0.0
