,season,round,constructor,constructor_points,constructor_wins,constructor_standings_pos
570,1963,7,lotus-brm,4.0,0.0,7.0
571,1963,7,lola,0.0,0.0,9.0
572,1963,7,scirocco,0.0,0.0,10.0
573,1963,7,ats,0.0,0.0,11.0
574,1963,7,gilby,0.0,0.0,12.0
575,1963,7,tomaso,0.0,0.0,13.0
576,1963,7,cooper-maserati,0.0,0.0,0.0
577,1963,7,lotus-borgward,0.0,0.0,14.0
578,1963,7,de_tomaso-ferrari,0.0,0.0,0.0
579,1963,7,lotus-maserati,0.0,0.0,0.0
580,1963,8,lotus-climax,51.0,5.0,1.0
581,1963,8,brm,28.0,1.0,2.0
582,1963,8,ferrari,22.0,1.0,3.0
583,1963,8,cooper-climax,21.0,0.0,4.0
584,1963,8,brabham,15.0,0.0,5.0
585,1963,8,brp,6.0,0.0,6.0
586,1963,8,porsche,4.0,0.0,7.0
587,1963,8,lotus-brm,4.0,0.0,8.0
588,1963,8,lola,0.0,0.0,9.0
589,1963,8,stebro,0.0,0.0,0.0
590,1963,8,scirocco,0.0,0.0,10.0
591,1963,8,ats,0.0,0.0,11.0
592,1963,8,gilby,0.0,0.0,12.0
593,1963,8,tomaso,0.0,0.0,13.0
594,1963,8,cooper-maserati,0.0,0.0,14.0
595,1963,8,lotus-borgward,0.0,0.0,15.0
596,1963,8,de_tomaso-ferrari,0.0,0.0,16.0
597,1963,8,lotus-maserati,0.0,0.0,17.0
598,1963,9,lotus-climax,51.0,5.0,1.0
599,1963,9,brm,35.0,2.0,2.0
600,1963,9,ferrari,24.0,1.0,3.0
601,1963,9,brabham,18.0,0.0,5.0
602,1963,9,cooper-climax,21.0,0.0,4.0
603,1963,9,brp,6.0,0.0,6.0
604,1963,9,porsche,5.0,0.0,7.0
605,1963,9,lotus-brm,4.0,0.0,8.0
606,1963,9,lola,0.0,0.0,9.0
607,1963,9,stebro,0.0,0.0,10.0
608,1963,9,scirocco,0.0,0.0,11.0
609,1963,9,ats,0.0,0.0,12.0
610,1963,9,gilby,0.0,0.0,13.0
611,1963,9,tomaso,0.0,0.0,14.0
612,1963,9,team_lotus,0.0,0.0,0.0
613,1963,9,cooper-maserati,0.0,0.0,15.0
614,1963,9,lotus-borgward,0.0,0.0,16.0
615,1963,9,de_tomaso-ferrari,0.0,0.0,17.0
616,1963,9,lotus-maserati,0.0,0.0,18.0
617,1963,10,lotus-climax,54.0,6.0,1.0
618,1963,10,brm,36.0,2.0,2.0
619,1963,10,brabham,24.0,0.0,4.0
620,1963,10,ferrari,24.0,1.0,3.0
621,1963,10,cooper-climax,23.0,0.0,5.0
622,1963,10,brp,6.0,0.0,6.0
623,1963,10,porsche,5.0,0.0,7.0
624,1963,10,lotus-brm,4.0,0.0,8.0
625,1963,10,lola,0.0,0.0,9.0
626,1963,10,stebro,0.0,0.0,10.0
627,1963,10,scirocco,0.0,0.0,11.0
628,1963,10,ats,0.0,0.0,12.0
629,1963,10,lds,0.0,0.0,0.0
630,1963,10,cooper-maserati,0.0,0.0,16.0
631,1963,10,lotus-ford,0.0,0.0,0.0
632,1963,10,alfa,0.0,0.0,0.0
633,1963,10,gilby,0.0,0.0,13.0
634,1963,10,tomaso,0.0,0.0,14.0
635,1963,10,team_lotus,0.0,0.0,15.0
636,1963,10,lotus-borgward,0.0,0.0,17.0
637,1963,10,de_tomaso-ferrari,0.0,0.0,18.0
638,1963,10,lotus-maserati,0.0,0.0,19.0
639,1964,1,brm,0.0,0.0,0.0
640,1964,1,lotus-climax,0.0,0.0,0.0
641,1964,1,cooper-climax,0.0,0.0,0.0
642,1964,1,lotus-brm,0.0,0.0,0.0
643,1964,1,brabham-climax,0.0,0.0,0.0
644,1964,1,ferrari,0.0,0.0,0.0
645,1964,1,brp,0.0,0.0,0.0
646,1964,1,scirocco,0.0,0.0,0.0
647,1964,2,lotus-climax,4.0,0.0,2.0
648,1964,2,brm,9.0,1.0,1.0
649,1964,2,ferrari,0.0,0.0,6.0
650,1964,2,lotus-brm,1.0,0.0,4.0
651,1964,2,cooper-climax,2.0,0.0,3.0
652,1964,2,brabham-climax,0.0,0.0,5.0
653,1964,2,brabham-brm,0.0,0.0,0.0
654,1964,2,brp,0.0,0.0,7.0
655,1964,2,porsche,0.0,0.0,0.0
656,1964,2,scirocco,0.0,0.0,8.0
657,1964,3,lotus-climax,13.0,1.0,1.0
658,1964,3,brm,12.0,1.0,2.0
659,1964,3,cooper-climax,2.0,0.0,5.0
660,1964,3,ferrari,6.0,0.0,3.0
661,1964,3,brabham-climax,1.0,0.0,6.0
662,1964,3,lotus-brm,3.0,0.0,4.0
663,1964,3,brp,0.0,0.0,8.0
664,1964,3,brabham-brm,0.0,0.0,7.0
665,1964,3,scirocco,0.0,0.0,10.0
666,1964,3,porsche,0.0,0.0,9.0
667,1964,4,lotus-climax,22.0,2.0,1.0
668,1964,4,brm,15.0,1.0,2.0
669,1964,4,brabham-climax,5.0,0.0,5.0
670,1964,4,cooper-climax,8.0,0.0,3.0
671,1964,4,ferrari,6.0,0.0,4.0
672,1964,4,lotus-brm,3.0,0.0,6.0
673,1964,4,brp,0.0,0.0,7.0
674,1964,4,brabham-brm,0.0,0.0,8.0
675,1964,4,scirocco,0.0,0.0,9.0
676,1964,4,porsche,0.0,0.0,10.0
677,1964,5,lotus-climax,25.0,2.0,1.0
678,1964,5,brm,21.0,1.0,2.0
679,1964,5,brabham-climax,14.0,1.0,3.0
680,1964,5,ferrari,6.0,0.0,5.0
681,1964,5,cooper-climax,9.0,0.0,4.0
682,1964,5,lotus-brm,3.0,0.0,6.0
683,1964,5,brp,0.0,0.0,7.0
684,1964,5,brabham-brm,0.0,0.0,8.0
685,1964,5,scirocco,0.0,0.0,9.0
686,1964,5,porsche,0.0,0.0,10.0
687,1964,5,brabham-ford,0.0,0.0,0.0
688,1964,6,lotus-climax,34.0,3.0,1.0
689,1964,6,brm,27.0,1.0,2.0
690,1964,6,ferrari,10.0,0.0,4.0
691,1964,6,brabham-climax,17.0,1.0,3.0
692,1964,6,cooper-climax,10.0,0.0,5.0
693,1964,6,brabham-brm,0.0,0.0,8.0
694,1964,6,lotus-brm,3.0,0.0,6.0
695,1964,6,brp,0.0,0.0,7.0
696,1964,6,honda,0.0,0.0,0.0
697,1964,6,scirocco,0.0,0.0,9.0
698,1964,6,porsche,0.0,0.0,10.0
699,1964,6,brabham-ford,0.0,0.0,11.0
700,1964,7,brm,33.0,1.0,2.0
701,1964,7,lotus-climax,34.0,3.0,1.0
702,1964,7,ferrari,19.0,1.0,3.0
703,1964,7,brabham-climax,17.0,1.0,4.0
704,1964,7,cooper-climax,10.0,0.0,5.0
705,1964,7,brabham-brm,3.0,0.0,6.0
706,1964,7,lotus-brm,3.0,0.0,7.0
707,1964,7,brp,0.0,0.0,8.0
708,1964,7,honda,0.0,0.0,9.0
709,1964,7,scirocco,0.0,0.0,10.0
710,1964,7,porsche,0.0,0.0,11.0
711,1964,7,brabham-ford,0.0,0.0,12.0
712,1964,8,ferrari,28.0,2.0,3.0
713,1964,8,brm,36.0,1.0,1.0
714,1964,8,lotus-climax,34.0,3.0,2.0
715,1964,8,brabham-climax,21.0,1.0,4.0
716,1964,8,cooper-climax,10.0,0.0,5.0
717,1964,8,brp,2.0,0.0,8.0
718,1964,8,brabham-brm,3.0,0.0,6.0
719,1964,8,lotus-brm,3.0,0.0,7.0
720,1964,8,honda,0.0,0.0,9.0
721,1964,8,scirocco,0.0,0.0,10.0
722,1964,8,derrington,0.0,0.0,0.0
723,1964,8,porsche,0.0,0.0,11.0
724,1964,8,brabham-ford,0.0,0.0,12.0
725,1964,9,ferrari,37.0,3.0,1.0
726,1964,9,brm,36.0,1.0,2.0
727,1964,9,lotus-climax,35.0,3.0,3.0
728,1964,9,brabham-climax,21.0,1.0,4.0
729,1964,9,cooper-climax,16.0,0.0,5.0
730,1964,9,brabham-brm,3.0,0.0,7.0
731,1964,9,brp,4.0,0.0,6.0
732,1964,9,lotus-brm,3.0,0.0,8.0
733,1964,9,honda,0.0,0.0,9.0
734,1964,9,scirocco,0.0,0.0,10.0
735,1964,9,derrington,0.0,0.0,11.0
736,1964,9,porsche,0.0,0.0,12.0
737,1964,9,brabham-ford,0.0,0.0,13.0
738,1964,10,ferrari,43.0,3.0,1.0
739,1964,10,brm,42.0,2.0,2.0
740,1964,10,lotus-climax,36.0,3.0,3.0
741,1964,10,brabham-climax,21.0,1.0,4.0
742,1964,10,cooper-climax,16.0,0.0,5.0
743,1964,10,brabham-brm,7.0,0.0,6.0
744,1964,10,brp,5.0,0.0,7.0
745,1964,10,lotus-brm,3.0,0.0,8.0
746,1964,10,honda,0.0,0.0,9.0
747,1964,10,scirocco,0.0,0.0,10.0
748,1964,10,derrington,0.0,0.0,11.0
749,1964,10,porsche,0.0,0.0,12.0
750,1964,10,brabham-ford,0.0,0.0,13.0
751,1965,1,lotus-climax,0.0,0.0,0.0
752,1965,1,ferrari,0.0,0.0,0.0
753,1965,1,brm,0.0,0.0,0.0
754,1965,1,cooper-climax,0.0,0.0,0.0
755,1965,1,brabham-brm,0.0,0.0,0.0
756,1965,1,brabham-climax,0.0,0.0,0.0
757,1965,1,brabham-ford,0.0,0.0,0.0
758,1965,1,alfa,0.0,0.0,0.0
759,1965,1,lotus-brm,0.0,0.0,0.0
760,1965,1,lds-alfa_romeo,0.0,0.0,0.0
761,1965,1,cooper-ford,0.0,0.0,0.0
762,1965,1,lds-climax,0.0,0.0,0.0
763,1965,1,lotus-ford,0.0,0.0,0.0
764,1965,1,re,0.0,0.0,0.0
765,1965,1,cooper-maserati,0.0,0.0,0.0
766,1965,2,brm,4.0,0.0,3.0
767,1965,2,ferrari,6.0,0.0,2.0
768,1965,2,lotus-climax,9.0,1.0,1.0
769,1965,2,cooper-climax,2.0,0.0,4.0
770,1965,2,brabham-brm,0.0,0.0,5.0
771,1965,2,brabham-climax,0.0,0.0,6.0
772,1965,2,brabham-ford,0.0,0.0,7.0
773,1965,2,alfa,0.0,0.0,8.0
774,1965,2,lotus-brm,0.0,0.0,9.0
775,1965,2,lds-alfa_romeo,0.0,0.0,10.0
776,1965,2,honda,0.0,0.0,0.0
777,1965,2,cooper-ford,0.0,0.0,11.0
778,1965,2,lds-climax,0.0,0.0,12.0
779,1965,2,lotus-ford,0.0,0.0,13.0
780,1965,2,re,0.0,0.0,14.0
781,1965,2,cooper-maserati,0.0,0.0,15.0
782,1965,3,brm,13.0,1.0,1.0
783,1965,3,lotus-climax,9.0,1.0,3.0
784,1965,3,ferrari,12.0,0.0,2.0
785,1965,3,cooper-climax,4.0,0.0,4.0
786,1965,3,brabham-climax,0.0,0.0,6.0
787,1965,3,brabham-brm,1.0,0.0,5.0
788,1965,3,honda,0.0,0.0,11.0
789,1965,3,brabham-ford,0.0,0.0,7.0
790,1965,3,alfa,0.0,0.0,8.0
791,1965,3,lotus-brm,0.0,0.0,9.0
792,1965,3,lds-alfa_romeo,0.0,0.0,10.0
793,1965,3,cooper-ford,0.0,0.0,12.0
794,1965,3,lds-climax,0.0,0.0,13.0
795,1965,3,lotus-ford,0.0,0.0,14.0
796,1965,3,re,0.0,0.0,15.0
797,1965,3,cooper-maserati,0.0,0.0,16.0
798,1965,4,lotus-climax,18.0,2.0,2.0
799,1965,4,brm,19.0,1.0,1.0
800,1965,4,ferrari,12.0,0.0,3.0
801,1965,4,cooper-climax,8.0,0.0,4.0
802,1965,4,brabham-climax,3.0,0.0,5.0
803,1965,4,brabham-brm,1.0,0.0,6.0
804,1965,4,honda,1.0,0.0,7.0
805,1965,4,brabham-ford,0.0,0.0,8.0
806,1965,4,alfa,0.0,0.0,9.0
807,1965,4,lotus-brm,0.0,0.0,10.0
808,1965,4,lds-alfa_romeo,0.0,0.0,11.0
809,1965,4,cooper-ford,0.0,0.0,12.0
810,1965,4,lds-climax,0.0,0.0,13.0
811,1965,4,lotus-ford,0.0,0.0,14.0
812,1965,4,re,0.0,0.0,15.0
813,1965,4,cooper-maserati,0.0,0.0,16.0
814,1965,5,lotus-climax,27.0,3.0,1.0
815,1965,5,brm,25.0,1.0,2.0
816,1965,5,ferrari,16.0,0.0,3.0
817,1965,5,cooper-climax,8.0,0.0,4.0
818,1965,5,brabham-climax,6.0,0.0,5.0
819,1965,5,brabham-brm,2.0,0.0,6.0
820,1965,5,honda,1.0,0.0,7.0
821,1965,5,brabham-ford,0.0,0.0,8.0
822,1965,5,alfa,0.0,0.0,9.0
823,1965,5,lotus-brm,0.0,0.0,10.0
824,1965,5,lds-alfa_romeo,0.0,0.0,11.0
825,1965,5,cooper-ford,0.0,0.0,12.0
826,1965,5,lds-climax,0.0,0.0,13.0
827,1965,5,lotus-ford,0.0,0.0,14.0
828,1965,5,re,0.0,0.0,15.0
829,1965,5,cooper-maserati,0.0,0.0,16.0
830,1965,6,lotus-climax,36.0,4.0,1.0
831,1965,6,brm,31.0,1.0,2.0
832,1965,6,ferrari,20.0,0.0,3.0
833,1965,6,brabham-climax,7.0,0.0,5.0
834,1965,6,cooper-climax,8.0,0.0,4.0
835,1965,6,brabham-brm,2.0,0.0,6.0
836,1965,6,honda,1.0,0.0,7.0
837,1965,6,brabham-ford,0.0,0.0,8.0
838,1965,6,lotus-brm,0.0,0.0,10.0
839,1965,6,alfa,0.0,0.0,9.0
840,1965,6,lds-alfa_romeo,0.0,0.0,11.0
841,1965,6,cooper-ford,0.0,0.0,12.0
842,1965,6,lds-climax,0.0,0.0,13.0
843,1965,6,lotus-ford,0.0,0.0,14.0
844,1965,6,re,0.0,0.0,15.0
845,1965,6,cooper-maserati,0.0,0.0,16.0
846,1965,7,lotus-climax,45.0,5.0,1.0
847,1965,7,brm,37.0,1.0,2.0
848,1965,7,ferrari,20.0,0.0,3.0
849,1965,7,brabham-climax,11.0,0.0,4.0
850,1965,7,cooper-climax,8.0,0.0,5.0
851,1965,7,brabham-brm,2.0,0.0,6.0
852,1965,7,honda,2.0,0.0,7.0
853,1965,7,brabham-ford,0.0,0.0,8.0
854,1965,7,lotus-brm,0.0,0.0,9.0
855,1965,7,alfa,0.0,0.0,10.0
856,1965,7,lds-alfa_romeo,0.0,0.0,11.0
857,1965,7,cooper-ford,0.0,0.0,12.0
858,1965,7,lds-climax,0.0,0.0,13.0
859,1965,7,lotus-ford,0.0,0.0,14.0
860,1965,7,re,0.0,0.0,15.0
861,1965,7,cooper-maserati,0.0,0.0,16.0
862,1965,8,lotus-climax,54.0,6.0,1.0
863,1965,8,brm,39.0,1.0,2.0
864,1965,8,ferrari,21.0,0.0,3.0
865,1965,8,brabham-climax,15.0,0.0,4.0
866,1965,8,cooper-climax,11.0,0.0,5.0
867,1965,8,brabham-brm,2.0,0.0,6.0
868,1965,8,honda,2.0,0.0,7.0
869,1965,8,lotus-brm,0.0,0.0,9.0
870,1965,8,brabham-ford,0.0,0.0,8.0
871,1965,8,alfa,0.0,0.0,10.0
872,1965,8,lds-alfa_romeo,0.0,0.0,11.0
873,1965,8,cooper-ford,0.0,0.0,12.0
874,1965,8,lds-climax,0.0,0.0,13.0
875,1965,8,lotus-ford,0.0,0.0,14.0
876,1965,8,re,0.0,0.0,15.0
877,1965,8,cooper-maserati,0.0,0.0,16.0
878,1965,9,lotus-climax,54.0,6.0,1.0
879,1965,9,brm,42.0,2.0,2.0
880,1965,9,ferrari,24.0,0.0,3.0
881,1965,9,brabham-climax,19.0,0.0,4.0
882,1965,9,cooper-climax,13.0,0.0,5.0
883,1965,9,brabham-brm,2.0,0.0,6.0
884,1965,9,honda,2.0,0.0,7.0
885,1965,9,lotus-brm,1.0,0.0,8.0
886,1965,9,brabham-ford,0.0,0.0,9.0
887,1965,9,alfa,0.0,0.0,10.0
888,1965,9,lds-alfa_romeo,0.0,0.0,11.0
889,1965,9,cooper-ford,0.0,0.0,12.0
890,1965,9,lds-climax,0.0,0.0,13.0
891,1965,9,lotus-ford,0.0,0.0,14.0
892,1965,9,re,0.0,0.0,15.0
893,1965,9,cooper-maserati,0.0,0.0,16.0
894,1965,10,lotus-climax,54.0,6.0,1.0
895,1965,10,brm,45.0,3.0,2.0
896,1965,10,brabham-climax,24.0,0.0,4.0
897,1965,10,ferrari,26.0,0.0,3.0
898,1965,10,cooper-climax,14.0,0.0,5.0
899,1965,10,honda,2.0,0.0,7.0
900,1965,10,brabham-brm,2.0,0.0,6.0
901,1965,10,lotus-brm,1.0,0.0,8.0
902,1965,10,brabham-ford,0.0,0.0,9.0
903,1965,10,alfa,0.0,0.0,10.0
904,1965,10,lds-alfa_romeo,0.0,0.0,11.0
905,1965,10,cooper-ford,0.0,0.0,12.0
906,1965,10,lds-climax,0.0,0.0,13.0
907,1965,10,lotus-ford,0.0,0.0,14.0
908,1965,10,re,0.0,0.0,15.0
909,1965,10,cooper-maserati,0.0,0.0,16.0
910,1966,1,brm,0.0,0.0,0.0
911,1966,1,ferrari,0.0,0.0,0.0
912,1966,1,cooper-maserati,0.0,0.0,0.0
913,1966,1,lotus-climax,0.0,0.0,0.0
914,1966,1,brabham-brm,0.0,0.0,0.0
915,1966,1,lotus-brm,0.0,0.0,0.0
916,1966,1,brabham-repco,0.0,0.0,0.0
917,1966,1,brabham-climax,0.0,0.0,0.0
918,1966,1,mclaren-ford,0.0,0.0,0.0
919,1966,2,ferrari,6.0,0.0,2.0
920,1966,2,brm,9.0,1.0,1.0
921,1966,2,cooper-maserati,0.0,0.0,3.0
922,1966,2,brabham-repco,0.0,0.0,7.0
923,1966,2,eagle-climax,0.0,0.0,0.0
924,1966,2,lotus-climax,0.0,0.0,4.0
925,1966,2,lotus-brm,0.0,0.0,6.0
926,1966,2,brabham-brm,0.0,0.0,5.0
927,1966,2,brabham-climax,0.0,0.0,8.0
928,1966,2,mclaren-ford,0.0,0.0,9.0
929,1966,2,mclaren-seren,0.0,0.0,0.0
930,1966,3,ferrari,15.0,1.0,1.0
931,1966,3,brabham-repco,3.0,0.0,4.0
932,1966,3,brm,9.0,1.0,2.0
933,1966,3,cooper-maserati,6.0,0.0,3.0
934,1966,3,eagle-climax,0.0,0.0,5.0
935,1966,3,brabham-brm,0.0,0.0,8.0
936,1966,3,brabham-climax,0.0,0.0,9.0
937,1966,3,lotus-climax,0.0,0.0,6.0
938,1966,3,lotus-brm,0.0,0.0,7.0
939,1966,3,mclaren-ford,0.0,0.0,10.0
940,1966,3,mclaren-seren,0.0,0.0,11.0
941,1966,4,brabham-repco,12.0,1.0,2.0
942,1966,4,ferrari,21.0,1.0,1.0
943,1966,4,brm,9.0,1.0,3.0
944,1966,4,cooper-maserati,9.0,0.0,4.0
945,1966,4,lotus-climax,0.0,0.0,8.0
946,1966,4,eagle-climax,2.0,0.0,5.0
947,1966,4,brabham-brm,1.0,0.0,6.0
948,1966,4,mclaren-seren,0.0,0.0,11.0
949,1966,4,brabham-climax,0.0,0.0,7.0
950,1966,4,cooper-ferrari,0.0,0.0,0.0
951,1966,4,lotus-brm,0.0,0.0,9.0
952,1966,4,mclaren-ford,0.0,0.0,10.0
953,1966,4,shannon,0.0,0.0,0.0
954,1966,5,brabham-repco,21.0,2.0,1.0
955,1966,5,ferrari,21.0,1.0,2.0
956,1966,5,brm,13.0,1.0,3.0
957,1966,5,cooper-maserati,11.0,0.0,4.0
958,1966,5,lotus-climax,3.0,0.0,5.0
959,1966,5,eagle-climax,2.0,0.0,6.0
960,1966,5,lotus-brm,0.0,0.0,11.0
961,1966,5,brabham-brm,1.0,0.0,7.0
962,1966,5,mclaren-seren,1.0,0.0,8.0
963,1966,5,brabham-climax,0.0,0.0,9.0
964,1966,5,cooper-ferrari,0.0,0.0,10.0
965,1966,5,mclaren-ford,0.0,0.0,12.0
966,1966,5,shannon,0.0,0.0,13.0
967,1966,6,brabham-repco,30.0,3.0,1.0
968,1966,6,ferrari,22.0,1.0,2.0
969,1966,6,brm,19.0,1.0,3.0
970,1966,6,cooper-maserati,11.0,0.0,4.0
971,1966,6,lotus-climax,7.0,0.0,5.0
972,1966,6,eagle-climax,2.0,0.0,6.0
973,1966,6,lotus-brm,2.0,0.0,7.0
974,1966,6,brabham-brm,1.0,0.0,8.0
975,1966,6,mclaren-seren,1.0,0.0,9.0
976,1966,6,brabham-climax,0.0,0.0,10.0
977,1966,6,cooper-ferrari,0.0,0.0,11.0
978,1966,6,mclaren-ford,0.0,0.0,12.0
979,1966,6,shannon,0.0,0.0,13.0
980,1966,7,brabham-repco,39.0,4.0,1.0
981,1966,7,ferrari,23.0,1.0,2.0
982,1966,7,brm,22.0,1.0,3.0
983,1966,7,cooper-maserati,17.0,0.0,4.0
984,1966,7,lotus-climax,7.0,0.0,5.0
985,1966,7,lotus-brm,2.0,0.0,7.0
986,1966,7,eagle-climax,2.0,0.0,6.0
987,1966,7,brabham-climax,0.0,0.0,10.0
988,1966,7,brabham-brm,1.0,0.0,8.0
989,1966,7,mclaren-seren,1.0,0.0,9.0
990,1966,7,cooper-ferrari,0.0,0.0,11.0
991,1966,7,honda,0.0,0.0,0.0
992,1966,7,mclaren-ford,0.0,0.0,12.0
993,1966,7,eagle-weslake,0.0,0.0,0.0
994,1966,7,shannon,0.0,0.0,13.0
995,1966,8,brabham-repco,40.0,4.0,1.0
996,1966,8,ferrari,31.0,2.0,2.0
997,1966,8,cooper-maserati,20.0,0.0,4.0
998,1966,8,brm,22.0,1.0,3.0
999,1966,8,lotus-brm,4.0,0.0,6.0
1000,1966,8,lotus-climax,7.0,0.0,5.0
1001,1966,8,eagle-climax,2.0,0.0,7.0
1002,1966,8,mclaren-ford,0.0,0.0,13.0
1003,1966,8,brabham-climax,1.0,0.0,8.0
1004,1966,8,brabham-brm,1.0,0.0,9.0
1005,1966,8,mclaren-seren,1.0,0.0,10.0
1006,1966,8,cooper-ferrari,0.0,0.0,11.0
1007,1966,8,honda,0.0,0.0,12.0
1008,1966,8,eagle-weslake,0.0,0.0,14.0
1009,1966,8,shannon,0.0,0.0,15.0
1010,1966,9,brabham-repco,40.0,4.0,1.0
1011,1966,9,ferrari,31.0,2.0,2.0
1012,1966,9,cooper-maserati,24.0,0.0,3.0
1013,1966,9,brm,22.0,1.0,4.0
1014,1966,9,lotus-brm,13.0,1.0,5.0
1015,1966,9,lotus-climax,8.0,0.0,6.0
1016,1966,9,eagle-climax,2.0,0.0,7.0
1017,1966,9,honda,0.0,0.0,13.0
1018,1966,9,mclaren-ford,2.0,0.0,8.0
1019,1966,9,brabham-climax,1.0,0.0,9.0
1020,1966,9,brabham-brm,1.0,0.0,10.0
1021,1966,9,mclaren-seren,1.0,0.0,11.0
1022,1966,9,cooper-ferrari,0.0,0.0,12.0
1023,1966,9,eagle-weslake,0.0,0.0,14.0
1024,1966,9,shannon,0.0,0.0,15.0
1025,1967,1,cooper-maserati,0.0,0.0,0.0
1026,1967,1,cooper-climax,0.0,0.0,0.0
1027,1967,1,honda,0.0,0.0,0.0
1028,1967,1,brabham-repco,0.0,0.0,0.0
1029,1967,1,brabham-climax,0.0,0.0,0.0
1030,1967,1,lds-climax,0.0,0.0,0.0
1031,1967,1,lotus-brm,0.0,0.0,0.0
1032,1967,1,eagle-climax,0.0,0.0,0.0
1033,1967,1,brm,0.0,0.0,0.0
1034,1967,2,brabham-repco,3.0,0.0,4.0
1035,1967,2,cooper-maserati,9.0,1.0,1.0
1036,1967,2,lotus-brm,0.0,0.0,7.0
1037,1967,2,cooper-climax,6.0,0.0,2.0
1038,1967,2,ferrari,0.0,0.0,0.0
1039,1967,2,honda,4.0,0.0,3.0
1040,1967,2,mclaren-brm,0.0,0.0,0.0
1041,1967,2,brabham-climax,2.0,0.0,5.0
1042,1967,2,brm,0.0,0.0,9.0
1043,1967,2,lds-climax,0.0,0.0,6.0
1044,1967,2,lotus-climax,0.0,0.0,0.0
1045,1967,2,eagle-climax,0.0,0.0,8.0
1046,1967,2,eagle-weslake,0.0,0.0,0.0
1047,1967,2,matra,0.0,0.0,0.0
1048,1967,3,brabham-repco,12.0,1.0,1.0
1049,1967,3,cooper-maserati,11.0,1.0,2.0
1050,1967,3,lotus-ford,0.0,0.0,0.0
1051,1967,3,ferrari,4.0,0.0,5.0
1052,1967,3,lotus-brm,6.0,0.0,3.0
1053,1967,3,cooper-climax,6.0,0.0,4.0
1054,1967,3,honda,4.0,0.0,6.0
1055,1967,3,mclaren-brm,3.0,0.0,7.0
1056,1967,3,brabham-climax,2.0,0.0,8.0
1057,1967,3,brm,1.0,0.0,9.0
1058,1967,3,lds-climax,0.0,0.0,10.0
1059,1967,3,lotus-climax,0.0,0.0,11.0
1060,1967,3,eagle-climax,0.0,0.0,12.0
1061,1967,3,eagle-weslake,0.0,0.0,13.0
1062,1967,3,matra,0.0,0.0,14.0
1063,1967,4,brabham-repco,18.0,1.0,1.0
1064,1967,4,cooper-maserati,11.0,1.0,2.0
1065,1967,4,ferrari,7.0,0.0,4.0
1066,1967,4,lotus-ford,9.0,1.0,3.0
1067,1967,4,eagle-weslake,0.0,0.0,14.0
1068,1967,4,brm,1.0,0.0,10.0
1069,1967,4,lotus-brm,6.0,0.0,5.0
1070,1967,4,cooper-climax,6.0,0.0,6.0
1071,1967,4,honda,4.0,0.0,7.0
1072,1967,4,mclaren-brm,3.0,0.0,8.0
1073,1967,4,brabham-climax,2.0,0.0,9.0
1074,1967,4,lds-climax,0.0,0.0,11.0
1075,1967,4,lotus-climax,0.0,0.0,12.0
1076,1967,4,eagle-climax,0.0,0.0,13.0
1077,1967,4,matra,0.0,0.0,15.0
1078,1967,5,brabham-repco,18.0,1.0,1.0
1079,1967,5,cooper-maserati,14.0,1.0,2.0
1080,1967,5,brm,7.0,0.0,6.0
1081,1967,5,ferrari,11.0,0.0,3.0
1082,1967,5,lotus-ford,10.0,1.0,4.0
1083,1967,5,eagle-weslake,9.0,1.0,5.0
1084,1967,5,lotus-brm,6.0,0.0,7.0
1085,1967,5,cooper-climax,6.0,0.0,8.0
1086,1967,5,honda,4.0,0.0,9.0
1087,1967,5,mclaren-brm,3.0,0.0,10.0
1088,1967,5,brabham-climax,2.0,0.0,11.0
1089,1967,5,lds-climax,0.0,0.0,12.0
1090,1967,5,lotus-climax,0.0,0.0,13.0
1091,1967,5,eagle-climax,0.0,0.0,14.0
1092,1967,5,matra,0.0,0.0,15.0
1093,1967,6,brabham-repco,27.0,2.0,1.0
1094,1967,6,lotus-ford,10.0,1.0,5.0
1095,1967,6,cooper-maserati,17.0,1.0,2.0
1096,1967,6,ferrari,11.0,0.0,4.0
1097,1967,6,brm,11.0,0.0,3.0
1098,1967,6,eagle-weslake,9.0,1.0,6.0
1099,1967,6,lotus-brm,6.0,0.0,7.0
1100,1967,6,cooper-climax,6.0,0.0,8.0
1101,1967,6,honda,4.0,0.0,9.0
1102,1967,6,mclaren-brm,3.0,0.0,10.0
1103,1967,6,brabham-climax,2.0,0.0,11.0
1104,1967,6,lds-climax,0.0,0.0,12.0
1105,1967,6,lotus-climax,0.0,0.0,13.0
1106,1967,6,eagle-climax,0.0,0.0,14.0
1107,1967,6,matra,0.0,0.0,15.0
1108,1967,6,cooper-ats,0.0,0.0,0.0
1109,1967,7,brabham-repco,33.0,2.0,1.0
1110,1967,7,cooper-maserati,19.0,1.0,3.0
1111,1967,7,lotus-ford,19.0,2.0,2.0
1112,1967,7,ferrari,15.0,0.0,4.0
1113,1967,7,brm,11.0,0.0,5.0
1114,1967,7,eagle-weslake,9.0,1.0,6.0
1115,1967,7,honda,5.0,0.0,9.0
1116,1967,7,lotus-brm,6.0,0.0,7.0
1117,1967,7,cooper-climax,6.0,0.0,8.0
1118,1967,7,mclaren-brm,3.0,0.0,10.0
1119,1967,7,brabham-climax,2.0,0.0,11.0
1120,1967,7,brabham-ford,0.0,0.0,0.0
1121,1967,7,lola,0.0,0.0,0.0
